"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 06 09:48:35 GMT+08:00 2023","Wed Sep 06 09:48:35 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10052",""
"passed","Wed Sep 06 09:48:28 GMT+08:00 2023","Wed Sep 06 09:48:28 GMT+08:00 2023","26","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000641",""
"passed","Wed Sep 06 09:49:11 GMT+08:00 2023","Wed Sep 06 09:49:11 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_0010",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730492",""
"passed","Wed Sep 06 09:48:30 GMT+08:00 2023","Wed Sep 06 09:48:30 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001253",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700742",""
"passed","Wed Sep 06 09:48:22 GMT+08:00 2023","Wed Sep 06 09:48:22 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_CN140000",""
"passed","Wed Sep 06 09:48:32 GMT+08:00 2023","Wed Sep 06 09:48:32 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001413",""
"passed","Wed Sep 06 09:48:32 GMT+08:00 2023","Wed Sep 06 09:48:32 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001417",""
"passed","Wed Sep 06 09:48:24 GMT+08:00 2023","Wed Sep 06 09:48:24 GMT+08:00 2023","22","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SZS",""
"passed","Wed Sep 06 09:48:25 GMT+08:00 2023","Wed Sep 06 09:48:25 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10073",""
"passed","Wed Sep 06 09:48:35 GMT+08:00 2023","Wed Sep 06 09:48:35 GMT+08:00 2023","11","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001665",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701027",""
"passed","Wed Sep 06 09:48:33 GMT+08:00 2023","Wed Sep 06 09:48:33 GMT+08:00 2023","17","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001485",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701205",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","2","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730359",""
"passed","Wed Sep 06 09:48:34 GMT+08:00 2023","Wed Sep 06 09:48:34 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001566",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701121",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700768",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701104",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_C18",""
"passed","Wed Sep 06 09:48:25 GMT+08:00 2023","Wed Sep 06 09:48:25 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10074",""
"passed","Wed Sep 06 09:48:56 GMT+08:00 2023","Wed Sep 06 09:48:56 GMT+08:00 2023","48","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SHSZCXG",""
"passed","Wed Sep 06 09:49:11 GMT+08:00 2023","Wed Sep 06 09:49:11 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_1030",""
"passed","Wed Sep 06 09:49:11 GMT+08:00 2023","Wed Sep 06 09:49:11 GMT+08:00 2023","2","txtCompare","test_txt","TxtCompareTest","","","BanKuai_2060",""
"passed","Wed Sep 06 09:48:31 GMT+08:00 2023","Wed Sep 06 09:48:31 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001287",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_M73",""
"passed","Wed Sep 06 09:48:35 GMT+08:00 2023","Wed Sep 06 09:48:35 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001650",""
"passed","Wed Sep 06 09:48:33 GMT+08:00 2023","Wed Sep 06 09:48:33 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001506",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","19","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700174",""
"passed","Wed Sep 06 09:48:22 GMT+08:00 2023","Wed Sep 06 09:48:22 GMT+08:00 2023","9","txtCompare","test_txt","TxtCompareTest","","","BanKuai_CN220000",""
"passed","Wed Sep 06 09:48:45 GMT+08:00 2023","Wed Sep 06 09:48:45 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000190",""
"passed","Wed Sep 06 09:48:35 GMT+08:00 2023","Wed Sep 06 09:48:35 GMT+08:00 2023","22","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001633",""
"passed","Wed Sep 06 09:48:22 GMT+08:00 2023","Wed Sep 06 09:48:22 GMT+08:00 2023","33","txtCompare","test_txt","TxtCompareTest","","","BanKuai_C34",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730519",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700779",""
"passed","Wed Sep 06 09:48:36 GMT+08:00 2023","Wed Sep 06 09:48:36 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_880053",""
"passed","Wed Sep 06 09:48:29 GMT+08:00 2023","Wed Sep 06 09:48:29 GMT+08:00 2023","50","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001166",""
"passed","Wed Sep 06 09:48:26 GMT+08:00 2023","Wed Sep 06 09:48:26 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_240300",""
"passed","Wed Sep 06 09:48:35 GMT+08:00 2023","Wed Sep 06 09:48:35 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10065",""
"passed","Wed Sep 06 09:48:27 GMT+08:00 2023","Wed Sep 06 09:48:29 GMT+08:00 2023","1966","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SHM",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700513",""
"passed","Wed Sep 06 09:48:29 GMT+08:00 2023","Wed Sep 06 09:48:29 GMT+08:00 2023","39","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001199",""
"passed","Wed Sep 06 09:48:33 GMT+08:00 2023","Wed Sep 06 09:48:33 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001541",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730503",""
"passed","Wed Sep 06 09:48:32 GMT+08:00 2023","Wed Sep 06 09:48:32 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001406",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701203",""
"passed","Wed Sep 06 09:48:45 GMT+08:00 2023","Wed Sep 06 09:48:45 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000327",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700211",""
"passed","Wed Sep 06 09:48:28 GMT+08:00 2023","Wed Sep 06 09:48:28 GMT+08:00 2023","11","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000983",""
"passed","Wed Sep 06 09:48:27 GMT+08:00 2023","Wed Sep 06 09:48:27 GMT+08:00 2023","2","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SH81",""
"passed","Wed Sep 06 09:48:33 GMT+08:00 2023","Wed Sep 06 09:48:33 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001497",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700731",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","9","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700716",""
"passed","Wed Sep 06 09:48:59 GMT+08:00 2023","Wed Sep 06 09:48:59 GMT+08:00 2023","422","txtCompare","test_txt","TxtCompareTest","","","AllStock_shfe",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701181",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730327",""
"passed","Wed Sep 06 09:48:22 GMT+08:00 2023","Wed Sep 06 09:48:22 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730524",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_C24",""
"passed","Wed Sep 06 09:48:31 GMT+08:00 2023","Wed Sep 06 09:48:31 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001367",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","21","txtCompare","test_txt","TxtCompareTest","","","BanKuai_BZ2011",""
"passed","Wed Sep 06 09:49:03 GMT+08:00 2023","Wed Sep 06 09:49:03 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SZ10053",""
"passed","Wed Sep 06 09:49:12 GMT+08:00 2023","Wed Sep 06 09:49:12 GMT+08:00 2023","68","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700089",""
"passed","Wed Sep 06 09:48:26 GMT+08:00 2023","Wed Sep 06 09:48:26 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_450600",""
"failed","Wed Sep 06 09:48:34 GMT+08:00 2023","Wed Sep 06 09:48:35 GMT+08:00 2023","499","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SHSZ1100",""
"passed","Wed Sep 06 09:48:35 GMT+08:00 2023","Wed Sep 06 09:48:35 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001669",""
"passed","Wed Sep 06 09:48:31 GMT+08:00 2023","Wed Sep 06 09:48:31 GMT+08:00 2023","13","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001284",""
"passed","Wed Sep 06 09:48:25 GMT+08:00 2023","Wed Sep 06 09:48:25 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw1_330000",""
"passed","Wed Sep 06 09:48:27 GMT+08:00 2023","Wed Sep 06 09:48:27 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_760200",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701065",""
"passed","Wed Sep 06 09:48:45 GMT+08:00 2023","Wed Sep 06 09:48:45 GMT+08:00 2023","21","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000181",""
"passed","Wed Sep 06 09:48:36 GMT+08:00 2023","Wed Sep 06 09:48:36 GMT+08:00 2023","172","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_881010",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730272",""
"passed","Wed Sep 06 09:48:45 GMT+08:00 2023","Wed Sep 06 09:48:45 GMT+08:00 2023","13","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000307",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730445",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700736",""
"passed","Wed Sep 06 09:48:36 GMT+08:00 2023","Wed Sep 06 09:48:36 GMT+08:00 2023","15","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_880045",""
"passed","Wed Sep 06 09:48:26 GMT+08:00 2023","Wed Sep 06 09:48:26 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_220400",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700932",""
"passed","Wed Sep 06 09:48:28 GMT+08:00 2023","Wed Sep 06 09:48:28 GMT+08:00 2023","9","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000937",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700817",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700865",""
"passed","Wed Sep 06 09:48:36 GMT+08:00 2023","Wed Sep 06 09:48:36 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_881004",""
"passed","Wed Sep 06 09:48:26 GMT+08:00 2023","Wed Sep 06 09:48:26 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_HK1400",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700199",""
"passed","Wed Sep 06 09:48:45 GMT+08:00 2023","Wed Sep 06 09:48:45 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000128",""
"passed","Wed Sep 06 09:48:36 GMT+08:00 2023","Wed Sep 06 09:48:36 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_880060",""
"passed","Wed Sep 06 09:48:31 GMT+08:00 2023","Wed Sep 06 09:48:31 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001308",""
"passed","Wed Sep 06 09:48:33 GMT+08:00 2023","Wed Sep 06 09:48:33 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001513",""
"passed","Wed Sep 06 09:48:22 GMT+08:00 2023","Wed Sep 06 09:48:22 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_B11",""
"passed","Wed Sep 06 09:49:13 GMT+08:00 2023","Wed Sep 06 09:49:13 GMT+08:00 2023","29","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700124",""
"passed","Wed Sep 06 09:48:35 GMT+08:00 2023","Wed Sep 06 09:48:35 GMT+08:00 2023","11","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10060",""
"passed","Wed Sep 06 09:48:33 GMT+08:00 2023","Wed Sep 06 09:48:33 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001489",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","13","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700233",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701022",""
"passed","Wed Sep 06 09:48:36 GMT+08:00 2023","Wed Sep 06 09:48:36 GMT+08:00 2023","17","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_880039",""
"passed","Wed Sep 06 09:48:33 GMT+08:00 2023","Wed Sep 06 09:48:33 GMT+08:00 2023","19","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001540",""
"passed","Wed Sep 06 09:48:25 GMT+08:00 2023","Wed Sep 06 09:48:25 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10019",""
"passed","Wed Sep 06 09:48:22 GMT+08:00 2023","Wed Sep 06 09:48:22 GMT+08:00 2023","12","txtCompare","test_txt","TxtCompareTest","","","BanKuai_CN130000",""
"passed","Wed Sep 06 09:48:34 GMT+08:00 2023","Wed Sep 06 09:48:34 GMT+08:00 2023","11","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001554",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700657",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730450",""
"passed","Wed Sep 06 09:48:26 GMT+08:00 2023","Wed Sep 06 09:48:26 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw1_770000",""
"passed","Wed Sep 06 09:48:22 GMT+08:00 2023","Wed Sep 06 09:48:22 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_B07",""
"passed","Wed Sep 06 09:48:23 GMT+08:00 2023","Wed Sep 06 09:48:24 GMT+08:00 2023","716","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SH10011002",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700677",""
"passed","Wed Sep 06 09:48:22 GMT+08:00 2023","Wed Sep 06 09:48:22 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_Area",""
"passed","Wed Sep 06 09:48:27 GMT+08:00 2023","Wed Sep 06 09:48:27 GMT+08:00 2023","171","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SH1120",""
"passed","Wed Sep 06 09:48:33 GMT+08:00 2023","Wed Sep 06 09:48:33 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001546",""
"passed","Wed Sep 06 09:49:11 GMT+08:00 2023","Wed Sep 06 09:49:11 GMT+08:00 2023","18","txtCompare","test_txt","TxtCompareTest","","","BanKuai_2340",""
"passed","Wed Sep 06 09:48:31 GMT+08:00 2023","Wed Sep 06 09:48:31 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001354",""
"passed","Wed Sep 06 09:48:35 GMT+08:00 2023","Wed Sep 06 09:48:35 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10068",""
"passed","Wed Sep 06 09:48:32 GMT+08:00 2023","Wed Sep 06 09:48:32 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001433",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730507",""
"passed","Wed Sep 06 09:48:35 GMT+08:00 2023","Wed Sep 06 09:48:36 GMT+08:00 2023","9","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_880026",""
"passed","Wed Sep 06 09:48:25 GMT+08:00 2023","Wed Sep 06 09:48:25 GMT+08:00 2023","13","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw1_420000",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700997",""
"passed","Wed Sep 06 09:48:27 GMT+08:00 2023","Wed Sep 06 09:48:27 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000530",""
"passed","Wed Sep 06 09:48:25 GMT+08:00 2023","Wed Sep 06 09:48:25 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10022",""
"passed","Wed Sep 06 09:48:36 GMT+08:00 2023","Wed Sep 06 09:48:36 GMT+08:00 2023","14","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_880046",""
"passed","Wed Sep 06 09:48:25 GMT+08:00 2023","Wed Sep 06 09:48:25 GMT+08:00 2023","11","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw1_450000",""
"passed","Wed Sep 06 09:48:30 GMT+08:00 2023","Wed Sep 06 09:48:30 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001236",""
"passed","Wed Sep 06 09:48:35 GMT+08:00 2023","Wed Sep 06 09:48:35 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001629",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700763",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700544",""
"passed","Wed Sep 06 09:49:11 GMT+08:00 2023","Wed Sep 06 09:49:11 GMT+08:00 2023","1","txtCompare","test_txt","TxtCompareTest","","","BanKuai_3030",""
"passed","Wed Sep 06 09:48:26 GMT+08:00 2023","Wed Sep 06 09:48:26 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_340700",""
"passed","Wed Sep 06 09:48:34 GMT+08:00 2023","Wed Sep 06 09:48:34 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001576",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","9","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700680",""
"passed","Wed Sep 06 09:48:22 GMT+08:00 2023","Wed Sep 06 09:48:22 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730532",""
"passed","Wed Sep 06 09:48:34 GMT+08:00 2023","Wed Sep 06 09:48:34 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001589",""
"passed","Wed Sep 06 09:48:22 GMT+08:00 2023","Wed Sep 06 09:48:22 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730536",""
"passed","Wed Sep 06 09:48:26 GMT+08:00 2023","Wed Sep 06 09:48:26 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_370400",""
"passed","Wed Sep 06 09:48:21 GMT+08:00 2023","Wed Sep 06 09:48:21 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730456",""
"passed","Wed Sep 06 09:48:31 GMT+08:00 2023","Wed Sep 06 09:48:31 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001342",""
"passed","Wed Sep 06 09:48:28 GMT+08:00 2023","Wed Sep 06 09:48:28 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000693",""
"passed","Wed Sep 06 09:48:31 GMT+08:00 2023","Wed Sep 06 09:48:31 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001369",""
"passed","Wed Sep 06 09:48:20 GMT+08:00 2023","Wed Sep 06 09:48:20 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700918",""
