"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 12 09:55:14 GMT+08:00 2023","Tue Sep 12 09:55:14 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001581",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700869",""
"passed","Tue Sep 12 09:55:10 GMT+08:00 2023","Tue Sep 12 09:55:10 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001236",""
"passed","Tue Sep 12 09:55:20 GMT+08:00 2023","Tue Sep 12 09:55:20 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","AllStock_gb",""
"passed","Tue Sep 12 09:55:08 GMT+08:00 2023","Tue Sep 12 09:55:08 GMT+08:00 2023","11","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000869",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","23","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700178",""
"passed","Tue Sep 12 09:55:07 GMT+08:00 2023","Tue Sep 12 09:55:08 GMT+08:00 2023","120","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SHL",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","11","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700731",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700854",""
"passed","Tue Sep 12 09:55:02 GMT+08:00 2023","Tue Sep 12 09:55:02 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730508",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700918",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700805",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700811",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","19","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700737",""
"passed","Tue Sep 12 09:55:16 GMT+08:00 2023","Tue Sep 12 09:55:16 GMT+08:00 2023","14","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_880051",""
"passed","Tue Sep 12 09:55:07 GMT+08:00 2023","Tue Sep 12 09:55:07 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_490200",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730316",""
"passed","Tue Sep 12 09:55:02 GMT+08:00 2023","Tue Sep 12 09:55:02 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730258",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701038",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700211",""
"passed","Tue Sep 12 09:55:04 GMT+08:00 2023","Tue Sep 12 09:55:05 GMT+08:00 2023","217","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SZHK",""
"passed","Tue Sep 12 09:55:05 GMT+08:00 2023","Tue Sep 12 09:55:05 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10007",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700716",""
"passed","Tue Sep 12 09:55:02 GMT+08:00 2023","Tue Sep 12 09:55:02 GMT+08:00 2023","16","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700602",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701216",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700941",""
"passed","Tue Sep 12 09:55:10 GMT+08:00 2023","Tue Sep 12 09:55:10 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001244",""
"passed","Tue Sep 12 09:55:09 GMT+08:00 2023","Tue Sep 12 09:55:09 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001035",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10061",""
"passed","Tue Sep 12 09:55:16 GMT+08:00 2023","Tue Sep 12 09:55:16 GMT+08:00 2023","58","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_881010",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730275",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730327",""
"passed","Tue Sep 12 09:55:11 GMT+08:00 2023","Tue Sep 12 09:55:11 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001276",""
"passed","Tue Sep 12 09:55:25 GMT+08:00 2023","Tue Sep 12 09:55:25 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000292",""
"passed","Tue Sep 12 09:55:02 GMT+08:00 2023","Tue Sep 12 09:55:02 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_799998",""
"passed","Tue Sep 12 09:55:05 GMT+08:00 2023","Tue Sep 12 09:55:05 GMT+08:00 2023","20","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10012",""
"passed","Tue Sep 12 09:55:13 GMT+08:00 2023","Tue Sep 12 09:55:13 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001470",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","14","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10067",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","2","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730300",""
"passed","Tue Sep 12 09:55:42 GMT+08:00 2023","Tue Sep 12 09:55:42 GMT+08:00 2023","413","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SZ10054",""
"passed","Tue Sep 12 09:55:02 GMT+08:00 2023","Tue Sep 12 09:55:02 GMT+08:00 2023","9","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730482",""
"passed","Tue Sep 12 09:55:14 GMT+08:00 2023","Tue Sep 12 09:55:14 GMT+08:00 2023","12","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001573",""
"passed","Tue Sep 12 09:55:11 GMT+08:00 2023","Tue Sep 12 09:55:11 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001320",""
"passed","Tue Sep 12 09:55:04 GMT+08:00 2023","Tue Sep 12 09:55:04 GMT+08:00 2023","117","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SZ30",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700946",""
"passed","Tue Sep 12 09:55:52 GMT+08:00 2023","Tue Sep 12 09:55:52 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700098",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701012",""
"passed","Tue Sep 12 09:55:07 GMT+08:00 2023","Tue Sep 12 09:55:07 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_420800",""
"passed","Tue Sep 12 09:55:09 GMT+08:00 2023","Tue Sep 12 09:55:09 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000924",""
"passed","Tue Sep 12 09:55:36 GMT+08:00 2023","Tue Sep 12 09:55:36 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SHY",""
"passed","Tue Sep 12 09:55:12 GMT+08:00 2023","Tue Sep 12 09:55:12 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001402",""
"passed","Tue Sep 12 09:55:16 GMT+08:00 2023","Tue Sep 12 09:55:16 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_881021",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701180",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","22","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700189",""
"passed","Tue Sep 12 09:55:14 GMT+08:00 2023","Tue Sep 12 09:55:14 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001559",""
"passed","Tue Sep 12 09:55:25 GMT+08:00 2023","Tue Sep 12 09:55:25 GMT+08:00 2023","11","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000163",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SHSZ1140",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701205",""
"passed","Tue Sep 12 09:55:06 GMT+08:00 2023","Tue Sep 12 09:55:06 GMT+08:00 2023","17","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_220300",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","9","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001651",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001631",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700996",""
"passed","Tue Sep 12 09:55:09 GMT+08:00 2023","Tue Sep 12 09:55:09 GMT+08:00 2023","9","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000916",""
"passed","Tue Sep 12 09:55:08 GMT+08:00 2023","Tue Sep 12 09:55:08 GMT+08:00 2023","176","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000624",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700141",""
"passed","Tue Sep 12 09:55:06 GMT+08:00 2023","Tue Sep 12 09:55:06 GMT+08:00 2023","12","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_270500",""
"passed","Tue Sep 12 09:55:02 GMT+08:00 2023","Tue Sep 12 09:55:02 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730213",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730299",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700170",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701026",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701025",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700753",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730290",""
"passed","Tue Sep 12 09:55:02 GMT+08:00 2023","Tue Sep 12 09:55:02 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_799997",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001639",""
"passed","Tue Sep 12 09:55:50 GMT+08:00 2023","Tue Sep 12 09:55:50 GMT+08:00 2023","2","txtCompare","test_txt","TxtCompareTest","","","BanKuai_3020",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701212",""
"passed","Tue Sep 12 09:55:51 GMT+08:00 2023","Tue Sep 12 09:55:51 GMT+08:00 2023","15","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700077",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700274",""
"passed","Tue Sep 12 09:55:12 GMT+08:00 2023","Tue Sep 12 09:55:12 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001419",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","13","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700688",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","12","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700867",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","6","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701027",""
"passed","Tue Sep 12 09:55:09 GMT+08:00 2023","Tue Sep 12 09:55:09 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001121",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730475",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10033",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001636",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","7","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700225",""
"passed","Tue Sep 12 09:55:14 GMT+08:00 2023","Tue Sep 12 09:55:14 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001576",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700878",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","18","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700165",""
"passed","Tue Sep 12 09:55:16 GMT+08:00 2023","Tue Sep 12 09:55:16 GMT+08:00 2023","59","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_881011",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","9","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701041",""
"passed","Tue Sep 12 09:55:06 GMT+08:00 2023","Tue Sep 12 09:55:06 GMT+08:00 2023","12","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw1_450000",""
"passed","Tue Sep 12 09:55:02 GMT+08:00 2023","Tue Sep 12 09:55:02 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_C42",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700970",""
"passed","Tue Sep 12 09:55:07 GMT+08:00 2023","Tue Sep 12 09:55:07 GMT+08:00 2023","174","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SHHGTEQTY",""
"passed","Tue Sep 12 09:55:16 GMT+08:00 2023","Tue Sep 12 09:55:16 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_881027",""
"passed","Tue Sep 12 09:55:16 GMT+08:00 2023","Tue Sep 12 09:55:16 GMT+08:00 2023","28","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_880035",""
"passed","Tue Sep 12 09:55:00 GMT+08:00 2023","Tue Sep 12 09:55:00 GMT+08:00 2023","16","txtCompare","test_txt","TxtCompareTest","","","BanKuai_701066",""
"passed","Tue Sep 12 09:55:12 GMT+08:00 2023","Tue Sep 12 09:55:12 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001381",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10059",""
"passed","Tue Sep 12 09:55:25 GMT+08:00 2023","Tue Sep 12 09:55:25 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001000248",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","4","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730146",""
"passed","Tue Sep 12 09:55:06 GMT+08:00 2023","Tue Sep 12 09:55:06 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_110400",""
"passed","Tue Sep 12 09:55:11 GMT+08:00 2023","Tue Sep 12 09:55:11 GMT+08:00 2023","22","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001351",""
"passed","Tue Sep 12 09:55:05 GMT+08:00 2023","Tue Sep 12 09:55:05 GMT+08:00 2023","10","txtCompare","test_txt","TxtCompareTest","","","BanKuai_fz_G10009",""
"passed","Tue Sep 12 09:55:06 GMT+08:00 2023","Tue Sep 12 09:55:06 GMT+08:00 2023","13","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw1_410000",""
"passed","Tue Sep 12 09:55:03 GMT+08:00 2023","Tue Sep 12 09:55:03 GMT+08:00 2023","51","txtCompare","test_txt","TxtCompareTest","","","BanKuai_BZ1001",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","8","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001607",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730196",""
"passed","Tue Sep 12 09:55:02 GMT+08:00 2023","Tue Sep 12 09:55:02 GMT+08:00 2023","14","txtCompare","test_txt","TxtCompareTest","","","BanKuai_C33",""
"passed","Tue Sep 12 09:55:13 GMT+08:00 2023","Tue Sep 12 09:55:13 GMT+08:00 2023","15","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001452",""
"passed","Tue Sep 12 09:55:02 GMT+08:00 2023","Tue Sep 12 09:55:02 GMT+08:00 2023","3","txtCompare","test_txt","TxtCompareTest","","","BanKuai_730497",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","12","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700762",""
"passed","Tue Sep 12 09:55:06 GMT+08:00 2023","Tue Sep 12 09:55:06 GMT+08:00 2023","18","txtCompare","test_txt","TxtCompareTest","","","BanKuai_sw_270100",""
"passed","Tue Sep 12 09:55:50 GMT+08:00 2023","Tue Sep 12 09:55:50 GMT+08:00 2023","12","txtCompare","test_txt","TxtCompareTest","","","BanKuai_2820",""
"passed","Tue Sep 12 09:55:11 GMT+08:00 2023","Tue Sep 12 09:55:11 GMT+08:00 2023","306","txtCompare","test_txt","TxtCompareTest","","","BanKuai_SHSZ10013",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","12","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_5001001623",""
"passed","Tue Sep 12 09:55:01 GMT+08:00 2023","Tue Sep 12 09:55:01 GMT+08:00 2023","5","txtCompare","test_txt","TxtCompareTest","","","BanKuai_700238",""
"passed","Tue Sep 12 09:55:15 GMT+08:00 2023","Tue Sep 12 09:55:15 GMT+08:00 2023","9","txtCompare","test_txt","TxtCompareTest","","","BanKuai_szyp_880016",""
