2010,1,012,  821043, 106,0,0,10000000,1000000,100000000,F,20231205091003200,1,2,
2010,2,012,  821045, 106,0,0,30880000,1000000,308800000,F,20231205091242800,1,2,
2010,3,012,  821045, 106,0,0,30890000,1000000,308900000,F,20231205091913800,1,2,
2010,4,012,  821013, 106,0,0,367786800,1000000,3677868000,F,20231205092538900,1,2,
2010,5,012,  821023, 106,0,0,200,100000,200,F,20231205093000300,1,2,
2010,7,012,  821014, 106,0,0,999999000,10000,99999900,F,20231205093154200,1,2,
2010,10,012,  821015, 106,0,0,22222200,222000,49333284,F,20231205093801300,1,2,
2010,12,012,  821024, 106,0,0,8210240,24000,1970458,F,20231205093921200,1,2,
2010,14,012,  821011, 106,0,0,321700500,1000000,3217005000,F,20231205094622000,1,2,
2010,17,012,  821044, 106,0,0,88250400,1000000,882504000,F,20231205095651800,1,2,
2010,18,012,  821043, 106,0,0,164521200,1000000,1645212000,F,20231205095909300,1,2,
2010,19,012,  821043, 106,0,0,164521200,1000000,1645212000,F,20231205095913900,1,2,
2010,20,012,  821045, 106,0,0,38000000,1000000,380000000,F,20231205100129100,1,2,
2010,21,012,  821043, 106,0,0,164566600,1000000,1645666000,F,20231205100244300,1,2,
2010,23,012,  821045, 106,0,0,38000000,1000000,380000000,F,20231205100904100,1,2,
2010,24,012,  821013, 106,0,0,102000000,10000,10200000,F,20231205100932300,1,2,
2010,25,012,  821014, 106,0,0,62875000,500000,314375000,F,20231205101150500,1,2,
2010,1,012,  821043, 106,0,0,10000000,1000000,100000000,F,20231205091003200,1,2,
2010,2,012,  821045, 106,0,0,30880000,1000000,308800000,F,20231205091242800,1,2,
2010,3,012,  821045, 106,0,0,30890000,1000000,308900000,F,20231205091913800,1,2,
2010,4,012,  821013, 106,0,0,367786800,1000000,3677868000,F,20231205092538900,1,2,
2010,5,012,  821023, 106,0,0,200,100000,200,F,20231205093000300,1,2,
2010,7,012,  821014, 106,0,0,999999000,10000,99999900,F,20231205093154200,1,2,
2010,10,012,  821015, 106,0,0,22222200,222000,49333284,F,20231205093801300,1,2,
2010,12,012,  821024, 106,0,0,8210240,24000,1970458,F,20231205093921200,1,2,
2010,14,012,  821011, 106,0,0,321700500,1000000,3217005000,F,20231205094622000,1,2,
2010,17,012,  821044, 106,0,0,88250400,1000000,882504000,F,20231205095651800,1,2,
2010,18,012,  821043, 106,0,0,164521200,1000000,1645212000,F,20231205095909300,1,2,
2010,19,012,  821043, 106,0,0,164521200,1000000,1645212000,F,20231205095913900,1,2,
2010,20,012,  821045, 106,0,0,38000000,1000000,380000000,F,20231205100129100,1,2,
