2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,0,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,50,0,
2010,51,0,
2010,51,0,
2010,51,0,
2010,53,0,
2010,53,0,
2010,53,0,
2010,101,0,
2010,101,0,
2010,101,0,
2010,101,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,102,0,
2010,103,0,
2010,103,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,104,0,
2010,105,0,
2010,105,0,
2010,105,0,
2010,106,0,
2010,106,0,
2010,106,0,
2010,106,0,
2010,106,0,
2010,107,0,
2010,107,0,
2010,107,0,
2010,107,0,
2010,107,0,
2010,107,0,
2010,107,0,
2010,107,0,
2010,107,0,
2010,107,0,
2010,107,0,
2010,107,0,
2010,108,0,
2010,108,0,
2010,108,0,
2010,108,0,
2010,108,0,
2010,146,0,
2010,147,0,
2010,147,0,
2010,148,0,
2010,153,0,
2010,153,0,
2010,154,0,
2010,155,0,
2010,194,0,
2010,195,0,
2010,196,0,
2010,197,0,
2010,197,0,
2010,198,0,
2010,198,0,
2010,200,0,
2010,200,0,
2010,200,0,
2010,200,0,
2010,202,0,
2010,204,0,
2010,204,0,
2010,205,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,209,0,
2010,211,0,
2010,211,0,
2010,211,0,
2010,211,0,
2010,211,0,
2010,211,0,
2010,211,0,
2010,211,0,
2010,211,0,
2010,211,0,
2010,211,0,
2010,248,0,
2010,248,0,
2010,248,0,
2010,248,0,
2010,248,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,250,0,
2010,287,0,
2010,287,0,
2010,287,0,
2010,287,0,
2010,287,0,
2010,287,0,
2010,288,0,
2010,288,0,
2010,288,0,
2010,288,0,
2010,288,0,
2010,288,0,
2010,288,0,
2010,288,0,
2010,288,0,
2010,288,0,
2010,288,0,
2010,288,0,
2010,289,0,
2010,289,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,326,0,
2010,327,0,
2010,327,0,
2010,328,0,
2010,328,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,329,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
2010,330,0,
