HEADER|V0.3|2884|20240904|321313|2
000069|2024-06-30|定期报告|8037758053|0|6894555356| | |803776|8037758100|6894555356|6894613407|8037758053|0|0|0|0
000070|2024-06-30|定期报告|900344760|0|888596176| | |90034|900344800|888596176|888596176|900344760|0|0|0|0
000078|2024-08-21|回购|2631123257|0|2626441138| | |263112|2631123300|2626441138|2626441138|2631123257|0|0|0|0
000088|2023-12-29|增发|4285724351|0|2249135473| | |428572|4285724400|2249135473|2249135473|4285724351|0|0|0|0
000089|2021-12-31|定期报告|2050769509|0|2050742403| | |205077|2050769500|2050742403|2050742403|2050769509|0|0|0|0
000090|2023-06-30|定期报告|1868545434|0|1868459934| | |186855|1868545400|1868459934|1868459934|1868545434|0|0|0|0
000096|2010-12-31|定期报告|528000000|0|510848000| | |52800|528000000|510848000|510848000|528000000|0|0|0|0
000099|2022-03-09|其它上市|775770137|0|710215136| | |77577|775770100|710215136|710215136|775770137|0|0|0|0
000100|2024-06-30|定期报告|18779080767|0|18098128471| | |1877908|18779080800|18098128471|18098128471|18779080767|0|0|0|0
000151|2024-06-11|其它上市|337370728|0|307934695| | |33737|337370700|307934695|307934695|337370728|0|0|0|0
000153|2024-06-07|送、转股|464836722|0|446813822| | |46484|464836700|446813822|446813822|464836722|0|0|0|0
000155|2024-06-30|定期报告|1846168342|0|1296927470| | |184617|1846168300|1296927470|1296927470|1846168342|0|0|0|0
000156|2024-01-02|其它上市|1852932442|0|1624600295| | |185293|1852932400|1624600295|1624600295|1852932442|0|0|0|0
000157|2023-12-31|定期报告|8677992236|0|7070510063| | |867799|8677992200|7070510063|7070510063|7096027688|0|0|1581964548|1581964548
000158|2024-06-30|定期报告|1598616721|0|1587812505| | |159862|1598616700|1587812505|1587818810|1598616721|0|0|0|0
000159|2019-01-23|回购|480685993|0|480587143| | |48069|480686000|480587143|480685993|480685993|0|0|0|0
000166|2020-07-31|其它上市|25039944560|0|22535507316| | |2503994|25039944600|22535507316|22535507316|22535944560|0|0|2504000000|2504000000
000301|2024-06-28|债转股|6611214676|0|5497012080| | |661121|6611214700|5497012080|5497011778|6611214676|0|0|0|0
000333|2024-07-30|其它上市|6985274217|0|6877408935| | |698527|6985274200|6877408935|6869152395|6985274217|0|0|0|0
000338|2024-06-30|定期报告|8726556821|0|4954452110| | |872656|8726556800|4954452110|4969162759|6783516821|0|0|1943040000|1943040000
000400|2024-08-16|回购|1018874309|0|1008320309| | |101887|1018874300|1008320309|1008320309|1018874309|0|0|0|0
000401|2024-06-30|定期报告|2658214783|0|1547301283| | |265821|2658214800|1547301283|1547299933|2658214783|0|0|0|0
000402|2024-06-30|定期报告|2988929907|0|2988142478| | |298893|2988929900|2988142478|2988229902|2988929907|0|0|0|0
000403|2024-06-30|定期报告|733043291|0|681614860| | |73304|733043300|681614860|681615010|733043291|0|0|0|0
000404|2024-06-30|定期报告|695995979|0|693683572| | |69600|695996000|693683572|692989172|695995979|0|0|0|0
000407|2024-06-30|定期报告|880084656|0|875766681| | |88008|880084700|875766681|875766681|880084656|0|0|0|0
000408|2023-06-30|定期报告|1580435073|0|1580418573| | |158044|1580435100|1580418573|1580418573|1580435073|0|0|0|0
000409|2024-06-30|定期报告|676350505|0|423352245| | |67635|676350500|423352245|423358245|676350505|0|0|0|0
000410|2022-10-20|增发|2064746603|0|1680915944| | |206475|2064746600|1680915944|1680915944|2064746603|0|0|0|0
000411|2024-06-28|债转股|522146167|0|320495853| | |52215|522146200|320495853|320495853|522146167|0|0|0|0
000413|2023-06-30|定期报告|5632749948|0|5029350156| | |563275|5632749900|5029350156|5029350156|5382749947|250000001|250000001|0|0
000415|2024-06-30|定期报告|6184521282|0|5392712510| | |618452|6184521300|5392712510|5392712510|6184521282|0|0|0|0
000417|2017-12-31|定期报告|779884200|0|779027451| | |77988|779884200|779027451|779027451|779884200|0|0|0|0
000419|2023-12-31|定期报告|543582655|0|543361733| | |54358|543582700|543361733|543582655|543582655|0|0|0|0
000420|2024-06-30|定期报告|2458868343|0|2458018143| | |245887|2458868300|2458018143|2458018143|2458868343|0|0|0|0
000421|2024-07-10|回购|576700186|0|574262434| | |57670|576700200|574262434|574262434|576700186|0|0|0|0
000422|2024-07-31|股权激励|1082914712|0|1007312141| | |108291|1082914700|1007312141|1007312141|1082914712|0|0|0|0
000423|2023-06-09|回购|643976824|0|643974855| | |64398|643976800|643974855|643976824|643976824|0|0|0|0
000425|2024-06-30|定期报告|11816166093|0|8120092209| | |1181617|11816166100|8120092209|8120092284|11816166093|0|0|0|0
000426|2024-08-09|其它上市|1837192219|0|1674547341| | |183719|1837192200|1674547341|1674547341|1837192219|0|0|0|0
000428|2024-06-30|定期报告|1018926000|0|1018876000| | |101893|1018926000|1018876000|1018876000|1018926000|0|0|0|0
000429|2024-06-30|定期报告|2090806126|0|1303329906| | |209081|2090806100|1303329906|1303329906|1742056126|348693600|348750000|0|0
000430|2018-07-23|其它上市|404817686|0|331738800| | |40482|404817700|331738800|331738800|404817686|0|0|0|0
000488|2024-06-30|定期报告|2956813200|0|1682834872| | |295681|2956813200|1682834872|1682834872|1722122684|706385266|706385266|528305250|528305250
000498|2024-06-28|债转股|1560996539|0|1457902802| | |156100|1560996500|1457902802|1457902294|1560996539|0|0|0|0
000501|2024-06-30|定期报告|768992731|0|768293891| | |76899|768992700|768293891|768293891|768992731|0|0|0|0
000503|2024-08-28|回购|981312532|0|955111492| | |98131|981312500|955111492|955069220|981270260|0|0|0|0
000504|2023-12-29|增发|330023098|0|310668701| | |33002|330023100|310668701|310668701|330023098|0|0|0|0
000505|2024-06-30|定期报告|726950251|0|622515364| | |72695|726950300|622515364|632380336|661975251|64975000|64975000|0|0
000506|2021-12-31|定期报告|929017761|0|928670961| | |92902|929017800|928670961|928670961|929017761|0|0|0|0
